"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"서초1동",1,서울특별시 서초구 남부순환로337가길 51-9,서울특별시 서초구 서초1동 1434-2,37.484451,127.0236746,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 남부순환로337가길 43-8,서울특별시 서초구 서초1동 1434-6,37.4842678,127.0234169,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 남부순환로337가길 33,서울특별시 서초구 서초1동 1434-12,37.483933,127.0235705,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 남부순환로337가길 21,서울특별시 서초구 서초1동 1436-10,37.4838783,127.0228476,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 효령로70길 36-25,서울특별시 서초구 서초1동 1435-6,37.4848812,127.0239426,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 남부순환로337가길 51-6,서울특별시 서초구 서초1동 1435-2,37.4845998,127.0240153,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 남부순환로337가길 51-6,서울특별시 서초구 서초1동 1435-2,37.4845998,127.0240153,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1420-1,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1420-5,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구,서울특별시 서초구 서초1동 1421,,,2009,한전주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 남부순환로337가길 26,서울특별시 서초구 서초1동 1422-1,37.4835834,127.0229238,2009,전용주,02-2155-6996,서초구청,2019-06-05
"서초1동",1,서울특별시 서초구 남부순환로 2493,서울특별시 서초구 서초1동 1422-5,37.4833003,127.0229083,2009,건축물,02-2155-6996,서초구청,2019-06-05
